ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Product Form,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_content_score
,simple,YPB-SH-003,Kisspeptin-10 (5mg),1,0,visible,Premium lyophilized Kisspeptin-10 (5mg) for advanced sexual health research applications.,Premium lyophilized Kisspeptin-10 (5mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,145,Sexual Health,"peptides, research chemicals, sexual health, 5mg, libido research, sexual function, hormone optimization, reproductive health, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,103,Vial,Sexual Health,90
,simple,YPB-SH-004,Kisspeptin-10 (10mg),1,0,visible,Premium lyophilized Kisspeptin-10 (10mg) for advanced sexual health research applications.,Premium lyophilized Kisspeptin-10 (10mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,145,Sexual Health,"peptides, research chemicals, sexual health, 10mg, libido research, sexual function, hormone optimization, reproductive health, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,104,Vial,Sexual Health,90
,simple,YPB-SH-005,Oxytocin (10mg),1,0,visible,Premium lyophilized Oxytocin (10mg) for advanced sexual health research applications.,Premium lyophilized Oxytocin (10mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,145,Sexual Health,"peptides, research chemicals, sexual health, 10mg, libido research, sexual function, hormone optimization, reproductive health, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,105,Vial,Sexual Health,90
,simple,YPB-SH-006,Oxytocin (5mg),1,0,visible,Premium lyophilized Oxytocin (5mg) for advanced sexual health research applications.,Premium lyophilized Oxytocin (5mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,145,Sexual Health,"peptides, research chemicals, sexual health, 5mg, libido research, sexual function, hormone optimization, reproductive health, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,106,Vial,Sexual Health,90
,simple,YPB-SH-007,Tadalafil (20mg) x 30 Tablets,1,0,visible,Research-grade Tadalafil (20mg) x 30 Tablets in convenient tablet form for sexual health studies.,Research-grade Tadalafil (20mg) x 30 Tablets in convenient tablet form for sexual health studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,216.78,Sexual Health,"peptides, research chemicals, sexual health, 20mg, libido research, sexual function, hormone optimization, reproductive health, oral peptides, tablet form, convenient dosing",,,,,,,,,,,107,Tablet,Sexual Health,90
,simple,YPB-SH-008,Sildenafil (100mg) x 30 Tablets,1,0,visible,Research-grade Sildenafil (100mg) x 30 Tablets in convenient tablet form for sexual health studies.,Research-grade Sildenafil (100mg) x 30 Tablets in convenient tablet form for sexual health studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,300.15,Sexual Health,"peptides, research chemicals, sexual health, 100mg, libido research, sexual function, hormone optimization, reproductive health, oral peptides, tablet form, convenient dosing",,,,,,,,,,,108,Tablet,Sexual Health,90
,simple,YPB-SH-009,Bremelanotide (10mg),1,0,visible,Premium lyophilized Bremelanotide (10mg) for advanced sexual health research applications.,Premium lyophilized Bremelanotide (10mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,145,Sexual Health,"peptides, research chemicals, sexual health, 10mg, libido research, sexual function, hormone optimization, reproductive health, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,109,Vial,Sexual Health,90
,simple,YPB-SH-010,Cabergoline (0.5mg) x 30 Tablets,1,0,visible,Research-grade Cabergoline (0.5mg) x 30 Tablets in convenient tablet form for sexual health studies.,Research-grade Cabergoline (0.5mg) x 30 Tablets in convenient tablet form for sexual health studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,166.75,Sexual Health,"peptides, research chemicals, sexual health, 0.5mg, libido research, sexual function, hormone optimization, reproductive health, oral peptides, tablet form, convenient dosing",,,,,,,,,,,110,Tablet,Sexual Health,90
,simple,YPB-WM-001,5-Amino-1MQ (5mg),1,0,visible,Premium lyophilized 5-Amino-1MQ (5mg) for advanced weight management research applications.,Premium lyophilized 5-Amino-1MQ (5mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,155,Weight Management,"peptides, research chemicals, weight management, 5mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,111,Vial,Weight Management,90
,simple,YPB-WM-002,5-Amino-1MQ (50mg),1,0,visible,Premium lyophilized 5-Amino-1MQ (50mg) for advanced weight management research applications.,Premium lyophilized 5-Amino-1MQ (50mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,279.0,Weight Management,"peptides, research chemicals, weight management, 50mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,112,Vial,Weight Management,90
,simple,YPB-WM-003,5-Amino-1MQ (50mg) x 30 Tablets,1,0,visible,Research-grade 5-Amino-1MQ (50mg) x 30 Tablets in convenient tablet form for weight management studies.,Research-grade 5-Amino-1MQ (50mg) x 30 Tablets in convenient tablet form for weight management studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,320.85,Weight Management,"peptides, research chemicals, weight management, 50mg, fat loss research, obesity studies, metabolic rate, body composition, oral peptides, tablet form, convenient dosing",,,,,,,,,,,113,Tablet,Weight Management,90
,simple,YPB-WM-004,AOD 9604 (5mg),1,0,visible,Premium lyophilized AOD 9604 (5mg) for advanced weight management research applications.,Premium lyophilized AOD 9604 (5mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,155,Weight Management,"peptides, research chemicals, weight management, aod 9604, 5mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,114,Vial,Weight Management,90
,simple,YPB-WM-005,Fragment 176-191 (5mg),1,0,visible,Premium lyophilized Fragment 176-191 (5mg) for advanced weight management research applications.,Premium lyophilized Fragment 176-191 (5mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,155,Weight Management,"peptides, research chemicals, weight management, 5mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,115,Vial,Weight Management,90
,simple,YPB-WM-006,Fragment 176-191 (10mg),1,0,visible,Premium lyophilized Fragment 176-191 (10mg) for advanced weight management research applications.,Premium lyophilized Fragment 176-191 (10mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,155,Weight Management,"peptides, research chemicals, weight management, 10mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,116,Vial,Weight Management,90
,simple,YPB-WM-007,Tesofensine (500mcg) x 30 Tablets,1,0,visible,Research-grade Tesofensine (500mcg) x 30 Tablets in convenient tablet form for weight management studies.,Research-grade Tesofensine (500mcg) x 30 Tablets in convenient tablet form for weight management studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,142.6,Weight Management,"peptides, research chemicals, weight management, 500mg, fat loss research, obesity studies, metabolic rate, body composition, oral peptides, tablet form, convenient dosing",,,,,,,,,,,117,Tablet,Weight Management,90
,simple,YPB-WM-008,Tesofensine (250mcg) x 30 Tablets,1,0,visible,Research-grade Tesofensine (250mcg) x 30 Tablets in convenient tablet form for weight management studies.,Research-grade Tesofensine (250mcg) x 30 Tablets in convenient tablet form for weight management studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,142.6,Weight Management,"peptides, research chemicals, weight management, 250mg, fat loss research, obesity studies, metabolic rate, body composition, oral peptides, tablet form, convenient dosing",,,,,,,,,,,118,Tablet,Weight Management,90
,simple,YPB-WM-009,MOTS-c (5mg),1,0,visible,Premium lyophilized MOTS-c (5mg) for advanced weight management research applications.,Premium lyophilized MOTS-c (5mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,155,Weight Management,"peptides, research chemicals, weight management, mots-, 5mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,119,Vial,Weight Management,90
,simple,YPB-WM-010,FTPP (5mg),1,0,visible,Premium lyophilized FTPP (5mg) for advanced weight management research applications.,Premium lyophilized FTPP (5mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,155,Weight Management,"peptides, research chemicals, weight management, ftpp, 5mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,120,Vial,Weight Management,90
,simple,YPB-WM-011,Adipotide (10mg),1,0,visible,Premium lyophilized Adipotide (10mg) for advanced weight management research applications.,Premium lyophilized Adipotide (10mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,155,Weight Management,"peptides, research chemicals, weight management, 10mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,121,Vial,Weight Management,90
,simple,YPB-WM-012,Melanotan 1 (10mg),1,0,visible,Premium lyophilized Melanotan 1 (10mg) for advanced weight management research applications.,Premium lyophilized Melanotan 1 (10mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,155,Weight Management,"peptides, research chemicals, weight management, 10mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,122,Vial,Weight Management,90
,simple,YPB-WM-013,CJC-1295 / Ipamorelin Blend (5mg/5mg),1,0,visible,Premium lyophilized CJC-1295 / Ipamorelin Blend (5mg/5mg) for advanced weight management research applications.,Premium lyophilized CJC-1295 / Ipamorelin Blend (5mg/5mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.,,,taxable,,1,100,5,0,1,,,,,0,For research use only. Not for human consumption. Must be 18+ and qualified researcher to purchase.,,155,Weight Management,"peptides, research chemicals, weight management, cjc-1295, 5mg, 5mg, fat loss research, obesity studies, metabolic rate, body composition, injectable peptides, lyophilized, reconstitution required",,,,,,,,,,,123,Vial,Weight Management,90
